conds)
Cbc0010I After 937114 nodes, 68919 on tree, 11 best solution, best possible 9.5 (912.00 seconds)
Cbc0010I After 938086 nodes, 68967 on tree, 11 best solution, best possible 9.5 (912.70 seconds)
Cbc0010I After 938985 nodes, 69170 on tree, 11 best solution, best possible 9.5 (913.40 seconds)
Cbc0010I After 940117 nodes, 69591 on tree, 11 best solution, best possible 9.5 (914.10 seconds)
Cbc0010I After 941279 nodes, 69143 on tree, 11 best solution, best possible 9.5 (914.80 seconds)
Cbc0010I After 942270 nodes, 69218 on tree, 11 best solution, best possible 9.5 (915.50 seconds)
Cbc0010I After 943311 nodes, 69472 on tree, 11 best solution, best possible 9.5 (916.20 seconds)
Cbc0010I After 944592 nodes, 69567 on tree, 11 best solution, best possible 9.5 (916.90 seconds)
Cbc0010I After 945685 nodes, 69560 on tree, 11 best solution, best possible 9.5 (917.60 seconds)
Cbc0010I After 946984 nodes, 69532 on tree, 11 best solution, best possible 9.5 (918.30 seconds)
Cbc0010I After 948407 nodes, 69074 on tree, 11 best solution, best possible 9.5 (919.01 seconds)
Cbc0010I After 949422 nodes, 69053 on tree, 11 best solution, best possible 9.5 (919.71 seconds)
Cbc0010I After 950547 nodes, 69015 on tree, 11 best solution, best possible 9.5 (920.41 seconds)
Cbc0010I After 951807 nodes, 68764 on tree, 11 best solution, best possible 9.5 (921.11 seconds)
Cbc0010I After 953005 nodes, 68366 on tree, 11 best solution, best possible 9.5 (921.81 seconds)
Cbc0010I After 953978 nodes, 68346 on tree, 11 best solution, best possible 9.5 (922.51 seconds)
Cbc0010I After 955137 nodes, 68138 on tree, 11 best solution, best possible 9.5 (923.21 seconds)
Cbc0010I After 956269 nodes, 67892 on tree, 11 best solution, best possible 9.5 (923.91 seconds)
Cbc0010I After 957293 nodes, 67570 on tree, 11 best solution, best possible 9.5 (924.61 seconds)
Cbc0010I After 958274 nodes, 67517 on tree, 11 best solution, best possible 9.5 (925.32 seconds)
Cbc0010I After 959549 nodes, 67267 on tree, 11 best solution, best possible 9.5 (926.02 seconds)
Cbc0010I After 960692 nodes, 66852 on tree, 11 best solution, best possible 9.5 (926.72 seconds)
Cbc0010I After 961526 nodes, 66813 on tree, 11 best solution, best possible 9.5 (927.42 seconds)
Cbc0010I After 962716 nodes, 66747 on tree, 11 best solution, best possible 9.5 (928.12 seconds)
Cbc0010I After 963789 nodes, 66495 on tree, 11 best solution, best possible 9.5 (928.82 seconds)
Cbc0010I After 965023 nodes, 66117 on tree, 11 best solution, best possible 9.5 (929.52 seconds)
Cbc0010I After 966074 nodes, 66137 on tree, 11 best solution, best possible 9.6666667 (930.22 seconds)
Cbc0010I After 967135 nodes, 65934 on tree, 11 best solution, best possible 9.6666667 (930.92 seconds)
Cbc0010I After 968284 nodes, 65612 on tree, 11 best solution, best possible 9.6666667 (931.62 seconds)
Cbc0010I After 969302 nodes, 65332 on tree, 11 best solution, best possible 9.6666667 (932.32 seconds)
Cbc0010I After 970235 nodes, 65296 on tree, 11 best solution, best possible 9.6666667 (933.02 seconds)
Cbc0010I After 971449 nodes, 64964 on tree, 11 best solution, best possible 9.6666667 (933.72 seconds)
Cbc0010I After 972655 nodes, 64491 on tree, 11 best solution, best possible 9.6666667 (934.43 seconds)
Cbc0010I After 973612 nodes, 64342 on tree, 11 best solution, best possible 9.75 (935.13 seconds)
Cbc0010I After 974539 nodes, 64277 on tree, 11 best solution, best possible 9.75 (935.83 seconds)
Cbc0010I After 975639 nodes, 63955 on tree, 11 best solution, best possible 9.75 (936.53 seconds)
Cbc0010I After 976662 nodes, 63584 on tree, 11 best solution, best possible 9.75 (937.23 seconds)
Cbc0010I After 977591 nodes, 63463 on tree, 11 best solution, best possible 9.8 (937.93 seconds)
Cbc0010I After 978589 nodes, 63321 on tree, 11 best solution, best possible 9.8571429 (938.63 seconds)
Cbc0010I After 979795 nodes, 62972 on tree, 11 best solution, best possible 9.8571429 (939.33 seconds)
Cbc0010I After 980838 nodes, 62738 on tree, 11 best solution, best possible 9.8571429 (940.03 seconds)
Cbc0010I After 981830 nodes, 62564 on tree, 11 best solution, best possible 10 (940.73 seconds)
Cbc0010I After 982924 nodes, 62252 on tree, 11 best solution, best possible 10 (941.43 seconds)
Cbc0010I After 983988 nodes, 61940 on tree, 11 best solution, best possible 10 (942.14 seconds)
Cbc0010I After 985182 nodes, 61454 on tree, 11 best solution, best possible 10 (942.84 seconds)
Cbc0010I After 986204 nodes, 61204 on tree, 11 best solution, best possible 10 (943.54 seconds)
Cbc0010I After 987175 nodes, 60931 on tree, 11 best solution, best possible 10 (944.24 seconds)
Cbc0010I After 988299 nodes, 60569 on tree, 11 best solution, best possible 10 (944.94 seconds)
Cbc0010I After 989311 nodes, 60250 on tree, 11 best solution, best possible 10 (945.64 seconds)
Cbc0010I After 990308 nodes, 59963 on tree, 11 best solution, best possible 10 (946.34 seconds)
Cbc0010I After 991264 nodes, 59594 on tree, 11 best solution, best possible 10 (947.04 seconds)
Cbc0010I After 992205 nodes, 59293 on tree, 11 best solution, best possible 10 (947.74 seconds)
Cbc0010I After 993192 nodes, 58880 on tree, 11 best solution, best possible 10 (948.44 seconds)
Cbc0010I After 994320 nodes, 58484 on tree, 11 best solution, best possible 10 (949.14 seconds)
Cbc0010I After 995400 nodes, 58090 on tree, 11 best solution, best possible 10 (949.84 seconds)
Cbc0010I After 996339 nodes, 57808 on tree, 11 best solution, best possible 10 (950.54 seconds)
Cbc0010I After 997367 nodes, 57466 on tree, 11 best solution, best possible 10 (951.24 seconds)
Cbc0010I After 998437 nodes, 57201 on tree, 11 best solution, best possible 10 (951.95 seconds)
Cbc0010I After 999675 nodes, 56898 on tree, 11 best solution, best possible 10 (952.65 seconds)
Cbc0010I After 1000868 nodes, 56551 on tree, 11 best solution, best possible 10 (953.35 seconds)
Cbc0010I After 1001969 nodes, 56528 on tree, 11 best solution, best possible 10 (954.05 seconds)
Cbc0010I After 1003067 nodes, 56918 on tree, 11 best solution, best possible 10 (954.75 seconds)
Cbc0010I After 1004139 nodes, 57197 on tree, 11 best solution, best possible 10 (955.45 seconds)
Cbc0010I After 1005165 nodes, 57023 on tree, 11 best solution, best possible 10 (956.15 seconds)
Cbc0010I After 1006122 nodes, 57289 on tree, 11 best solution, best possible 10 (956.85 seconds)
Cbc0010I After 1007187 nodes, 57710 on tree, 11 best solution, best possible 10 (957.55 seconds)
Cbc0010I After 1008253 nodes, 57923 on tree, 11 best solution, best possible 10 (958.25 seconds)
Cbc0010I After 1009100 nodes, 57686 on tree, 11 best solution, best possible 10 (958.95 seconds)
Cbc0010I After 1009791 nodes, 57906 on tree, 11 best solution, best possible 10 (959.65 seconds)
Cbc0010I After 1010743 nodes, 58275 on tree, 11 best solution, best possible 10 (960.35 seconds)
Cbc0010I After 1011866 nodes, 58649 on tree, 11 best solution, best possible 10 (961.06 seconds)
Cbc0010I After 1012827 nodes, 58579 on tree, 11 best solution, best possible 10 (961.76 seconds)
Cbc0010I After 1013439 nodes, 58703 on tree, 11 best solution, best possible 10 (962.46 seconds)
Cbc0010I After 1014196 nodes, 58942 on tree, 11 best solution, best possible 10 (963.16 seconds)
Cbc0010I After 1014986 nodes, 59239 on tree, 11 best solution, best possible 10 (963.86 seconds)
Cbc0010I After 1015884 nodes, 59624 on tree, 11 best solution, best possible 10 (964.56 seconds)
Cbc0010I After 1016853 nodes, 59399 on tree, 11 best solution, best possible 10 (965.26 seconds)
Cbc0010I After 1017604 nodes, 59626 on tree, 11 best solution, best possible 10 (965.96 seconds)
Cbc0010I After 1018472 nodes, 59918 on tree, 11 best solution, best possible 10 (966.66 seconds)
Cbc0010I After 1019329 nodes, 60254 on tree, 11 best solution, best possible 10 (967.37 seconds)
Cbc0010I After 1020358 nodes, 60412 on tree, 11 best solution, best possible 10 (968.07 seconds)
Cbc0010I After 1021154 nodes, 60312 on tree, 11 best solution, best possible 10 (968.77 seconds)
Cbc0010I After 1021936 nodes, 60559 on tree, 11 best solution, best possible 10 (969.47 seconds)
Cbc0010I After 1022875 nodes, 60916 on tree, 11 best solution, best possible 10 (970.17 seconds)
Cbc0010I After 1023988 nodes, 61278 on tree, 11 best solution, best possible 10 (970.87 seconds)
Cbc0010I After 1025149 nodes, 61007 on tree, 11 best solution, best possible 10 (971.57 seconds)
Cbc0010I After 1026364 nodes, 60881 on tree, 11 best solution, best possible 10 (972.27 seconds)
Cbc0010I After 1027548 nodes, 60415 on tree, 11 best solution, best possible 10 (972.97 seconds)
Cbc0010I After 1028723 nodes, 59903 on tree, 11 best solution, best possible 10 (973.67 seconds)
Cbc0010I After 1029604 nodes, 59604 on tree, 11 best solution, best possible 10 (974.37 seconds)
Cbc0010I After 1030501 nodes, 59329 on tree, 11 best solution, best possible 10 (975.07 seconds)
Cbc0010I After 1031709 nodes, 59000 on tree, 11 best solution, best possible 10 (975.77 seconds)
Cbc0010I After 1032881 nodes, 58447 on tree, 11 best solution, best possible 10 (976.48 seconds)
Cbc0010I After 1033783 nodes, 58151 on tree, 11 best solution, best possible 10 (977.18 seconds)
Cbc0010I After 1034663 nodes, 57860 on tree, 11 best solution, best possible 10 (977.88 seconds)
Cbc0010I After 1035611 nodes, 57593 on tree, 11 best solution, best possible 10 (978.58 seconds)
Cbc0010I After 1036597 nodes, 57219 on tree, 11 best solution, best possible 10 (979.28 seconds)
Cbc0010I After 1037530 nodes, 56755 on tree, 11 best solution, best possible 10 (979.98 seconds)
Cbc0010I After 1038317 nodes, 56458 on tree, 11 best solution, best possible 10 (980.68 seconds)
Cbc0010I After 1039298 nodes, 56079 on tree, 11 best solution, best possible 10 (981.38 seconds)
Cbc0010I After 1040363 nodes, 55661 on tree, 11 best solution, best possible 10 (982.08 seconds)
Cbc0010I After 1041352 nodes, 55169 on tree, 11 best solution, best possible 10 (982.78 seconds)
Cbc0010I After 1042186 nodes, 54883 on tree, 11 best solution, best possible 10 (983.48 seconds)
Cbc0010I After 1043079 nodes, 54520 on tree, 11 best solution, best possible 10 (984.19 seconds)
Cbc0010I After 1044144 nodes, 54099 on tree, 11 best solution, best possible 10 (984.89 seconds)
Cbc0010I After 1045155 nodes, 53630 on tree, 11 best solution, best possible 10 (985.59 seconds)
Cbc0010I After 1046074 nodes, 53252 on tree, 11 best solution, best possible 10 (986.29 seconds)
Cbc0010I After 1046942 nodes, 52918 on tree, 11 best solution, best possible 10 (986.99 seconds)
Cbc0010I After 1047884 nodes, 52610 on tree, 11 best solution, best possible 10 (987.69 seconds)
Cbc0010I After 1048747 nodes, 52287 on tree, 11 best solution, best possible 10 (988.39 seconds)
Cbc0010I After 1049713 nodes, 51843 on tree, 11 best solution, best possible 10 (989.09 seconds)
Cbc0010I After 1050730 nodes, 51531 on tree, 11 best solution, best possible 10 (989.79 seconds)
Cbc0010I After 1051754 nodes, 51152 on tree, 11 best solution, best possible 10 (990.49 seconds)
Cbc0010I After 1052720 nodes, 50699 on tree, 11 best solution, best possible 10 (991.19 seconds)
Cbc0010I After 1053578 nodes, 50377 on tree, 11 best solution, best possible 10 (991.90 seconds)
Cbc0010I After 1054470 nodes, 50034 on tree, 11 best solution, best possible 10 (992.60 seconds)
Cbc0010I After 1055597 nodes, 49596 on tree, 11 best solution, best possible 10 (993.30 seconds)
Cbc0010I After 1056634 nodes, 49083 on tree, 11 best solution, best possible 10 (994.00 seconds)
Cbc0010I After 1057514 nodes, 48669 on tree, 11 best solution, best possible 10 (994.70 seconds)
Cbc0010I After 1058406 nodes, 48286 on tree, 11 best solution, best possible 10 (995.40 seconds)
Cbc0010I After 1059457 nodes, 47820 on tree, 11 best solution, best possible 10 (996.10 seconds)
Cbc0010I After 1060405 nodes, 47512 on tree, 11 best solution, best possible 10 (996.80 seconds)
Cbc0010I After 1061287 nodes, 47226 on tree, 11 best solution, best possible 10 (997.50 seconds)
Cbc0010I After 1062183 nodes, 46914 on tree, 11 best solution, best possible 10 (998.20 seconds)
Cbc0010I After 1062997 nodes, 46661 on tree, 11 best solution, best possible 10 (998.90 seconds)
Cbc0010I After 1064008 nodes, 46422 on tree, 11 best solution, best possible 10 (999.60 seconds)
Cbc0010I After 1064963 nodes, 46162 on tree, 11 best solution, best possible 10 (1000.30 seconds)
Cbc0010I After 1065783 nodes, 46029 on tree, 11 best solution, best possible 10 (1001.01 seconds)
Cbc0010I After 1066626 nodes, 46153 on tree, 11 best solution, best possible 10 (1001.71 seconds)
Cbc0010I After 1067558 nodes, 46505 on tree, 11 best solution, best possible 10 (1002.41 seconds)
Cbc0010I After 1068479 nodes, 46570 on tree, 11 best solution, best possible 10 (1003.11 seconds)
Cbc0010I After 1069288 nodes, 46460 on tree, 11 best solution, best possible 10 (1003.81 seconds)
Cbc0010I After 1069831 nodes, 46662 on tree, 11 best solution, best possible 10 (1004.51 seconds)
Cbc0010I After 1070571 nodes, 46916 on tree, 11 best solution, best possible 10 (1005.21 seconds)
Cbc0010I After 1071483 nodes, 47155 on tree, 11 best solution, best possible 10 (1005.91 seconds)
Cbc0010I After 1072392 nodes, 47090 on tree, 11 best solution, best possible 10 (1006.61 seconds)
Cbc0010I After 1073172 nodes, 46707 on tree, 11 best solution, best possible 10 (1007.31 seconds)
Cbc0010I After 1073679 nodes, 46888 on tree, 11 best solution, best possible 10 (1008.01 seconds)
Cbc0010I After 1074206 nodes, 47062 on tree, 11 best solution, best possible 10 (1008.72 seconds)
Cbc0010I After 1074786 nodes, 47282 on tree, 11 best solution, best possible 10 (1009.42 seconds)
Cbc0010I After 1075286 nodes, 47466 on tree, 11 best solution, best possible 10 (1010.12 seconds)
Cbc0010I After 1075806 nodes, 47633 on tree, 11 best solution, best possible 10 (1010.82 seconds)
Cbc0010I After 1076479 nodes, 47715 on tree, 11 best solution, best possible 10 (1011.52 seconds)
Cbc0010I After 1077121 nodes, 47758 on tree, 11 best solution, best possible 10 (1012.22 seconds)
Cbc0010I After 1077772 nodes, 47942 on tree, 11 best solution, best possible 10 (1012.92 seconds)
Cbc0010I After 1078352 nodes, 48120 on tree, 11 best solution, best possible 10 (1013.62 seconds)
Cbc0010I After 1078928 nodes, 48329 on tree, 11 best solution, best possible 10 (1014.32 seconds)
Cbc0010I After 1079632 nodes, 48563 on tree, 11 best solution, best possible 10 (1015.02 seconds)
Cbc0010I After 1080417 nodes, 48465 on tree, 11 best solution, best possible 10 (1015.73 seconds)
Cbc0010I After 1081121 nodes, 48218 on tree, 11 best solution, best possible 10 (1016.43 seconds)
Cbc0010I After 1081536 nodes, 48343 on tree, 11 best solution, best possible 10 (1017.13 seconds)
Cbc0010I After 1081996 nodes, 48474 on tree, 11 best solution, best possible 10 (1017.83 seconds)
Cbc0010I After 1082542 nodes, 48638 on tree, 11 best solution, best possible 10 (1018.53 seconds)
Cbc0010I After 1083092 nodes, 48797 on tree, 11 best solution, best possible 10 (1019.23 seconds)
Cbc0010I After 1083687 nodes, 49019 on tree, 11 best solution, best possible 10 (1019.94 seconds)
Cbc0010I After 1084443 nodes, 49054 on tree, 11 best solution, best possible 10 (1020.64 seconds)
Cbc0010I After 1085160 nodes, 48905 on tree, 11 best solution, best possible 10 (1021.34 seconds)
Cbc0010I After 1085713 nodes, 49074 on tree, 11 best solution, best possible 10 (1022.04 seconds)
Cbc0010I After 1086265 nodes, 49246 on tree, 11 best solution, best possible 10 (1022.74 seconds)
Cbc0010I After 1086876 nodes, 49490 on tree, 11 best solution, best possible 10 (1023.44 seconds)
Cbc0010I After 1087463 nodes, 49669 on tree, 11 best solution, best possible 10 (1024.14 seconds)
Cbc0010I After 1088366 nodes, 49661 on tree, 11 best solution, best possible 10 (1024.84 seconds)
Cbc0010I After 1089148 nodes, 49391 on tree, 11 best solution, best possible 10 (1025.54 seconds)
Cbc0010I After 1090003 nodes, 49189 on tree, 11 best solution, best possible 10 (1026.24 seconds)
Cbc0010I After 1091081 nodes, 48723 on tree, 11 best solution, best possible 10 (1026.95 seconds)
Cbc0010I After 1091913 nodes, 48293 on tree, 11 best solution, best possible 10 (1027.65 seconds)
Cbc0010I After 1092753 nodes, 47837 on tree, 11 best solution, best possible 10 (1028.35 seconds)
Cbc0010I After 1093635 nodes, 47438 on tree, 11 best solution, best possible 10 (1029.05 seconds)
Cbc0010I After 1094371 nodes, 47176 on tree, 11 best solution, best possible 10 (1029.75 seconds)
Cbc0010I After 1095080 nodes, 46940 on tree, 11 best solution, best possible 10 (1030.45 seconds)
Cbc0010I After 1095917 nodes, 46654 on tree, 11 best solution, best possible 10 (1031.15 seconds)
Cbc0010I After 1096870 nodes, 46159 on tree, 11 best solution, best possible 10 (1031.85 seconds)
Cbc0010I After 1097661 nodes, 45835 on tree, 11 best solution, best possible 10 (1032.55 seconds)
Cbc0010I After 1098532 nodes, 45476 on tree, 11 best solution, best possible 10 (1033.25 seconds)
Cbc0010I After 1099406 nodes, 45138 on tree, 11 best solution, best possible 10 (1033.95 seconds)
Cbc0010I After 1100310 nodes, 44774 on tree, 11 best solution, best possible 10 (1034.66 seconds)
Cbc0010I After 1101329 nodes, 44275 on tree, 11 best solution, best possible 10 (1035.36 seconds)
Cbc0010I After 1102363 nodes, 43855 on tree, 11 best solution, best possible 10 (1036.06 seconds)
Cbc0010I After 1103247 nodes, 43475 on tree, 11 best solution, best possible 10 (1036.76 seconds)
Cbc0010I After 1104150 nodes, 43074 on tree, 11 best solution, best possible 10 (1037.46 seconds)
Cbc0010I After 1105029 nodes, 42524 on tree, 11 best solution, best possible 10 (1038.16 seconds)
Cbc0010I After 1105892 nodes, 42137 on tree, 11 best solution, best possible 10 (1038.86 seconds)
Cbc0010I After 1106822 nodes, 41630 on tree, 11 best solution, best possible 10 (1039.56 seconds)
Cbc0010I After 1107869 nodes, 41078 on tree, 11 best solution, best possible 10 (1040.26 seconds)
Cbc0010I After 1108785 nodes, 40655 on tree, 11 best solution, best possible 10 (1040.96 seconds)
Cbc0010I After 1109606 nodes, 40267 on tree, 11 best solution, best possible 10 (1041.66 seconds)
Cbc0010I After 1110437 nodes, 39900 on tree, 11 best solution, best possible 10 (1042.37 seconds)
Cbc0010I After 1111418 nodes, 39492 on tree, 11 best solution, best possible 10 (1043.07 seconds)
Cbc0010I After 1112436 nodes, 39016 on tree, 11 best solution, best possible 10 (1043.77 seconds)
Cbc0010I After 1113245 nodes, 38646 on tree, 11 best solution, best possible 10 (1044.47 seconds)
Cbc0010I After 1114130 nodes, 38297 on tree, 11 best solution, best possible 10 (1045.17 seconds)
Cbc0010I After 1115154 nodes, 37894 on tree, 11 best solution, best possible 10 (1045.87 seconds)
Cbc0010I After 1115969 nodes, 37639 on tree, 11 best solution, best possible 10 (1046.57 seconds)
Cbc0010I After 1116938 nodes, 37133 on tree, 11 best solution, best possible 10 (1047.27 seconds)
Cbc0010I After 1117889 nodes, 36692 on tree, 11 best solution, best possible 10 (1047.97 seconds)
Cbc0010I After 1118905 nodes, 36213 on tree, 11 best solution, best possible 10 (1048.67 seconds)
Cbc0010I After 1119815 nodes, 35783 on tree, 11 best solution, best possible 10 (1049.37 seconds)
Cbc0010I After 1120727 nodes, 35401 on tree, 11 best solution, best possible 10 (1050.07 seconds)
Cbc0010I After 1121539 nodes, 34977 on tree, 11 best solution, best possible 10 (1050.77 seconds)
Cbc0010I After 1122397 nodes, 34646 on tree, 11 best solution, best possible 10 (1051.47 seconds)
Cbc0010I After 1123304 nodes, 34332 on tree, 11 best solution, best possible 10 (1052.17 seconds)
Cbc0010I After 1124107 nodes, 34125 on tree, 11 best solution, best possible 10 (1052.88 seconds)
Cbc0010I After 1124895 nodes, 33939 on tree, 11 best solution, best possible 10 (1053.58 seconds)
Cbc0010I After 1125738 nodes, 33769 on tree, 11 best solution, best possible 10 (1054.28 seconds)
Cbc0010I After 1126608 nodes, 33830 on tree, 11 best solution, best possible 10 (1054.98 seconds)
Cbc0010I After 1127326 nodes, 34101 on tree, 11 best solution, best possible 10 (1055.68 seconds)
Cbc0010I After 1128125 nodes, 34269 on tree, 11 best solution, best possible 10 (1056.38 seconds)
Cbc0010I After 1129040 nodes, 33718 on tree, 11 best solution, best possible 10 (1057.08 seconds)
Cbc0010I After 1129594 nodes, 33819 on tree, 11 best solution, best possible 10 (1057.78 seconds)
Cbc0010I After 1130118 nodes, 33968 on tree, 11 best solution, best possible 10 (1058.48 seconds)
Cbc0010I After 1130784 nodes, 34131 on tree, 11 best solution, best possible 10 (1059.18 seconds)
Cbc0010I After 1131477 nodes, 34325 on tree, 11 best solution, best possible 10 (1059.88 seconds)
Cbc0010I After 1132245 nodes, 34378 on tree, 11 best solution, best possible 10 (1060.58 seconds)
Cbc0010I After 1133055 nodes, 34197 on tree, 11 best solution, best possible 10 (1061.28 seconds)
Cbc0010I After 1133559 nodes, 34367 on tree, 11 best solution, best possible 10 (1061.99 seconds)
Cbc0010I After 1134130 nodes, 34536 on tree, 11 best solution, best possible 10 (1062.69 seconds)
Cbc0010I After 1134655 nodes, 34664 on tree, 11 best solution, best possible 10 (1063.39 seconds)
Cbc0010I After 1135169 nodes, 34820 on tree, 11 best solution, best possible 10 (1064.09 seconds)
Cbc0010I After 1135790 nodes, 34994 on tree, 11 best solution, best possible 10 (1064.79 seconds)
Cbc0010I After 1136469 nodes, 34914 on tree, 11 best solution, best possible 10 (1065.49 seconds)
Cbc0010I After 1137022 nodes, 34929 on tree, 11 best solution, best possible 10 (1066.19 seconds)
Cbc0010I After 1137511 nodes, 35055 on tree, 11 best solution, best possible 10 (1066.90 seconds)
Cbc0010I After 1137981 nodes, 35187 on tree, 11 best solution, best possible 10 (1067.60 seconds)
Cbc0010I After 1138555 nodes, 35348 on tree, 11 best solution, best possible 10 (1068.31 seconds)
Cbc0010I After 1139123 nodes, 35497 on tree, 11 best solution, best possible 10 (1069.01 seconds)
Cbc0010I After 1139694 nodes, 35676 on tree, 11 best solution, best possible 10 (1069.71 seconds)
Cbc0010I After 1140375 nodes, 35650 on tree, 11 best solution, best possible 10 (1070.41 seconds)
Cbc0010I After 1141152 nodes, 35313 on tree, 11 best solution, best possible 10 (1071.11 seconds)
Cbc0010I After 1141605 nodes, 35424 on tree, 11 best solution, best possible 10 (1071.81 seconds)
Cbc0010I After 1142070 nodes, 35537 on tree, 11 best solution, best possible 10 (1072.51 seconds)
Cbc0010I After 1142597 nodes, 35681 on tree, 11 best solution, best possible 10 (1073.21 seconds)
Cbc0010I After 1143304 nodes, 35878 on tree, 11 best solution, best possible 10 (1073.91 seconds)
Cbc0010I After 1144004 nodes, 36038 on tree, 11 best solution, best possible 10 (1074.61 seconds)
Cbc0010I After 1144925 nodes, 35480 on tree, 11 best solution, best possible 10 (1075.31 seconds)
Cbc0010I After 1145659 nodes, 35273 on tree, 11 best solution, best possible 10 (1076.02 seconds)
Cbc0010I After 1146564 nodes, 34824 on tree, 11 best solution, best possible 10 (1076.72 seconds)
Cbc0010I After 1147413 nodes, 34377 on tree, 11 best solution, best possible 10 (1077.42 seconds)
Cbc0010I After 1148196 nodes, 34166 on tree, 11 best solution, best possible 10 (1078.12 seconds)
Cbc0010I After 1149079 nodes, 33674 on tree, 11 best solution, best possible 10 (1078.82 seconds)
Cbc0010I After 1149753 nodes, 33457 on tree, 11 best solution, best possible 10 (1079.53 seconds)
Cbc0010I After 1150468 nodes, 33217 on tree, 11 best solution, best possible 10 (1080.23 seconds)
Cbc0010I After 1151158 nodes, 32984 on tree, 11 best solution, best possible 10 (1080.93 seconds)
Cbc0010I After 1152070 nodes, 32608 on tree, 11 best solution, best possible 10 (1081.63 seconds)
Cbc0010I After 1153031 nodes, 32030 on tree, 11 best solution, best possible 10 (1082.33 seconds)
Cbc0010I After 1153796 nodes, 31673 on tree, 11 best solution, best possible 10 (1083.03 seconds)
Cbc0010I After 1154478 nodes, 31369 on tree, 11 best solution, best possible 10 (1083.73 seconds)
Cbc0010I After 1155380 nodes, 30899 on tree, 11 best solution, best possible 10 (1084.43 seconds)
Cbc0010I After 1156320 nodes, 30400 on tree, 11 best solution, best possible 10 (1085.13 seconds)
Cbc0010I After 1157184 nodes, 29920 on tree, 11 best solution, best possible 10 (1085.84 seconds)
Cbc0010I After 1158034 nodes, 29504 on tree, 11 best solution, best possible 10 (1086.54 seconds)
Cbc0010I After 1158843 nodes, 29099 on tree, 11 best solution, best possible 10 (1087.24 seconds)
Cbc0010I After 1159591 nodes, 28728 on tree, 11 best solution, best possible 10 (1087.94 seconds)
Cbc0010I After 1160637 nodes, 28183 on tree, 11 best solution, best possible 10 (1088.64 seconds)
Cbc0010I After 1161573 nodes, 27705 on tree, 11 best solution, best possible 10 (1089.34 seconds)
Cbc0010I After 1162336 nodes, 27421 on tree, 11 best solution, best possible 10 (1090.04 seconds)
Cbc0010I After 1163222 nodes, 27082 on tree, 11 best solution, best possible 10 (1090.75 seconds)
Cbc0010I After 1164116 nodes, 26634 on tree, 11 best solution, best possible 10 (1091.45 seconds)
Cbc0010I After 1165048 nodes, 26191 on tree, 11 best solution, best possible 10 (1092.15 seconds)
Cbc0010I After 1165825 nodes, 25921 on tree, 11 best solution, best possible 10 (1092.85 seconds)
Cbc0010I After 1166589 nodes, 25537 on tree, 11 best solution, best possible 10 (1093.55 seconds)
Cbc0010I After 1167545 nodes, 25058 on tree, 11 best solution, best possible 10 (1094.25 seconds)
Cbc0010I After 1168369 nodes, 24689 on tree, 11 best solution, best possible 10 (1094.95 seconds)
Cbc0010I After 1169103 nodes, 24464 on tree, 11 best solution, best possible 10 (1095.65 seconds)
Cbc0010I After 1169864 nodes, 24214 on tree, 11 best solution, best possible 10 (1096.35 seconds)
Cbc0010I After 1170639 nodes, 24064 on tree, 11 best solution, best possible 10 (1097.05 seconds)
Cbc0010I After 1171255 nodes, 24173 on tree, 11 best solution, best possible 10 (1097.75 seconds)
Cbc0010I After 1171921 nodes, 24419 on tree, 11 best solution, best possible 10 (1098.45 seconds)
Cbc0010I After 1172893 nodes, 23917 on tree, 11 best solution, best possible 10 (1099.16 seconds)
Cbc0010I After 1173341 nodes, 24021 on tree, 11 best solution, best possible 10 (1099.86 seconds)
Cbc0010I After 1173832 nodes, 24104 on tree, 11 best solution, best possible 10 (1100.56 seconds)
Cbc0010I After 1174266 nodes, 24189 on tree, 11 best solution, best possible 10 (1101.26 seconds)
Cbc0010I After 1174699 nodes, 24304 on tree, 11 best solution, best possible 10 (1101.96 seconds)
Cbc0010I After 1175128 nodes, 24428 on tree, 11 best solution, best possible 10 (1102.66 seconds)
Cbc0010I After 1175587 nodes, 24537 on tree, 11 best solution, best possible 10 (1103.36 seconds)
Cbc0010I After 1176153 nodes, 24640 on tree, 11 best solution, best possible 10 (1104.06 seconds)
Cbc0010I After 1176884 nodes, 24423 on tree, 11 best solution, best possible 10 (1104.77 seconds)
Cbc0010I After 1177374 nodes, 24533 on tree, 11 best solution, best possible 10 (1105.47 seconds)
Cbc0010I After 1177796 nodes, 24629 on tree, 11 best solution, best possible 10 (1106.17 seconds)
Cbc0010I After 1178237 nodes, 24737 on tree, 11 best solution, best possible 10 (1106.87 seconds)
Cbc0010I After 1178722 nodes, 24878 on tree, 11 best solution, best possible 10 (1107.57 seconds)
Cbc0010I After 1179226 nodes, 24994 on tree, 11 best solution, best possible 10 (1108.28 seconds)
Cbc0010I After 1179817 nodes, 25129 on tree, 11 best solution, best possible 10 (1108.98 seconds)
Cbc0010I After 1180370 nodes, 25169 on tree, 11 best solution, best possible 10 (1109.68 seconds)
Cbc0010I After 1181104 nodes, 24886 on tree, 11 best solution, best possible 10 (1110.38 seconds)
Cbc0010I After 1181546 nodes, 24978 on tree, 11 best solution, best possible 10 (1111.08 seconds)
Cbc0010I After 1182023 nodes, 25112 on tree, 11 best solution, best possible 10 (1111.78 seconds)
Cbc0010I After 1182500 nodes, 25244 on tree, 11 best solution, best possible 10 (1112.48 seconds)
